Slice ID,Slice Type,Slice Bandwidth (Mbps),Latency (ms),Packet Loss Rate (%),Data Rate (Mbps),Traffic Load,Signal Strength,Network Congestion,Transmission Path,Security Mechanism,Attack Type,Security Status,Attack Detection Time (ms),IGJO-SVM Prediction,Adjustment Action,Throughput (Mbps),Energy Efficiency (J/bit),Packet Delivery Ratio (%),End-to-End Delay (ms),Accuracy of Security (%)
408,IoT,1901,9,0.10348927035100826,1604,Low,Strong,Medium,Path C,Encryption,DDoS,Yes,80,0.06629018744655024,Alert Admin,1020.3550702065401,0.022001219223819868,93.90750347709093,29,94.06012536188221
505,Autonomous,1277,12,0.174739718693269,907,Medium,Weak,Medium,Path B,Encryption,Spoofing,Yes,59,0.29315594225330177,Alert Admin,1054.8425180791764,0.04192884726352054,93.70003540575031,13,98.3248947441945
294,Autonomous,1424,18,0.14204855972466232,1257,High,Strong,High,Path B,Encryption,Eavesdropping,Yes,52,0.41951370933751697,Increase Security,1224.1662006235815,0.02299002435868808,96.28182604510357,28,92.38728811911145
796,Autonomous,578,10,0.009637202478659249,196,Medium,Moderate,Low,Path B,Encryption,DDoS,Yes,71,0.3735196642317412,Optimize Path,966.5907283736548,0.0418056289004609,96.5502469640509,18,98.94054612702145
277,Ultra-High-Speed,1947,9,0.1335839997607254,1774,Low,Moderate,Low,Path B,Firewall,Eavesdropping,Yes,51,0.1010885941742149,Optimize Path,1237.3837046826845,0.010808700805911895,94.73783362307822,11,90.3598982886867
438,Autonomous,510,7,0.19430653818021013,91,Medium,Strong,Low,Path C,Firewall,DDoS,Yes,91,0.34546115146826883,Optimize Path,1386.3073692125552,0.012045265524267887,92.73990600472591,18,90.19879908697278
107,Autonomous,1320,13,0.18662266626871155,849,High,Weak,Medium,Path C,Encryption,DDoS,Yes,50,0.8301925630695713,Alert Admin,964.8801622124432,0.039605975747903636,91.58132645719364,16,98.20345015047529
658,Ultra-High-Speed,1134,7,0.17079239339108446,959,High,Moderate,Low,Path A,Encryption,Eavesdropping,No,20,0.5120181266754691,Increase Security,1446.36843127857,0.0402591071536165,95.91668820593505,26,92.04446367065664
420,IoT,1405,14,0.047486693674961264,1051,Medium,Strong,High,Path A,Encryption,DDoS,No,67,0.15481575487173527,Alert Admin,447.98606509921365,0.023692291393100792,92.92445460997395,16,95.45574346745444
611,Ultra-High-Speed,1963,9,0.08035576013086486,1619,Low,Moderate,High,Path B,Encryption,DDoS,Yes,59,0.7643240002067037,Alert Admin,1030.8743405181765,0.022579065434660418,92.72084157577976,26,98.28322968641842
429,IoT,1886,6,0.10125321189904056,1791,Low,Strong,Low,Path C,Firewall,DDoS,Yes,94,0.5114810467883832,Alert Admin,1611.1556940993162,0.028322677562915656,94.91067949653578,18,95.62981504515264
375,IoT,1235,15,0.0483787656517678,819,Low,Strong,High,Path B,Firewall,Eavesdropping,No,84,0.7920445910489612,Alert Admin,1013.28978243929,0.016840434176729136,98.55602627054027,22,93.48095547507873
73,IoT,1417,19,0.0006436527208557363,1085,High,Weak,Medium,Path A,IDS,DDoS,Yes,42,0.4760207068801199,Optimize Path,1707.8783936677578,0.03489261425817057,90.90838181061415,21,92.19924548039373
949,Autonomous,909,18,0.12446865292344922,764,Low,Moderate,Medium,Path A,IDS,Spoofing,Yes,75,0.7932980766987351,Optimize Path,1634.603002174585,0.032788185281416395,97.92250700164018,18,99.90917474794512
998,Ultra-High-Speed,1905,7,0.15750981717175586,1418,Low,Moderate,Medium,Path A,IDS,DDoS,Yes,36,0.22688591480294484,Optimize Path,1754.2897849860099,0.015207778394814669,97.78988505899609,26,98.22363513812431
634,IoT,553,8,0.1888084187650796,265,Low,Moderate,Medium,Path A,IDS,Spoofing,Yes,54,0.9680209612276284,Optimize Path,339.5209982908764,0.04537986139175454,90.16539449289877,25,94.4945919318374
30,Ultra-High-Speed,825,9,0.059509690263764126,637,Low,Moderate,High,Path A,IDS,Spoofing,Yes,40,0.726604437331869,Optimize Path,1319.727187829955,0.018637528160805404,98.95719174748,26,99.41219528745657
188,Ultra-High-Speed,1508,17,0.022819156977586675,1081,High,Weak,Medium,Path B,IDS,DDoS,Yes,44,0.27734676172462924,Optimize Path,1015.6946510935247,0.023854540124339768,95.09874056306404,29,94.63552223302686
364,IoT,1576,14,0.0036013111200909,1232,High,Strong,Medium,Path A,Firewall,Spoofing,No,22,0.06589401821191965,Optimize Path,795.9012149550027,0.03438774277496154,99.7718773913242,24,92.65473224997648
866,Ultra-High-Speed,1513,12,0.00027072514309363084,1077,Medium,Strong,Medium,Path B,Firewall,Spoofing,Yes,55,0.2926088940396455,Alert Admin,1215.76974613824,0.029009098680069612,91.726565358324,29,94.9491160477666
800,Ultra-High-Speed,1953,11,0.08654582720394094,1456,High,Strong,Medium,Path B,IDS,Spoofing,Yes,91,0.5125826268471365,Alert Admin,667.9351404654644,0.043322277650568536,97.58445956999864,27,98.86726383144988
451,Autonomous,905,11,0.06777212986775033,763,High,Weak,Low,Path B,Firewall,DDoS,Yes,61,0.3581447811958055,Optimize Path,1358.393684664738,0.02424714137313684,90.08304841123328,28,97.35115824840395
195,Ultra-High-Speed,1819,6,0.02295377437384349,1601,Medium,Weak,High,Path C,Firewall,Eavesdropping,Yes,22,0.8296686802650951,Alert Admin,1174.792742824569,0.0444499754073226,95.78700647692244,29,91.31014554433615
156,Ultra-High-Speed,1293,18,0.054389945225726204,1235,High,Weak,High,Path C,Encryption,Eavesdropping,Yes,35,0.8798104357196852,Alert Admin,312.33469708333735,0.029378912361327707,99.74242525521736,10,93.95941095813974
172,IoT,640,11,0.1926788868427101,400,High,Strong,High,Path B,IDS,DDoS,Yes,92,0.8433029661521613,Alert Admin,449.5964585158236,0.04101263015521504,92.06841038143558,12,99.7374821411796
847,Ultra-High-Speed,698,17,0.10380645602590977,335,Medium,Weak,Low,Path C,Encryption,DDoS,Yes,68,0.3917717420120032,Increase Security,1758.771723239614,0.01824584641120656,91.22085421651232,21,94.4529477237521
41,Autonomous,589,16,0.1983619902698727,341,High,Weak,Low,Path A,Firewall,Eavesdropping,Yes,87,0.004504480980288661,Optimize Path,552.7719651887763,0.04368664120245533,94.29882758124849,29,90.39805683222087
63,IoT,817,10,0.17533015236564012,722,Low,Strong,Medium,Path B,Firewall,Eavesdropping,Yes,56,0.7161487788756946,Alert Admin,1534.839538869749,0.044544920036798136,96.89841283435965,28,91.22053767081316
23,IoT,1346,10,0.04270227326213438,943,High,Moderate,Low,Path C,Firewall,DDoS,Yes,58,0.9265477807509754,Alert Admin,1375.571908060657,0.044219438187838314,96.74673992023163,26,92.86547398553816
360,Autonomous,1433,16,0.058443646092379564,1362,Low,Moderate,Medium,Path B,IDS,DDoS,Yes,48,0.11551790010698215,Optimize Path,1485.611213824482,0.04771088004421107,90.8235299033676,19,98.31084407356596
75,IoT,1372,12,0.07109860208827147,876,High,Strong,Medium,Path C,Encryption,Spoofing,No,40,0.03473994744478148,Optimize Path,318.2697531248121,0.022441668202279358,92.39609832028204,23,99.54153727119177
560,Autonomous,1238,18,0.1976071932311184,982,Low,Weak,Medium,Path B,IDS,Spoofing,No,51,0.9315649800079184,Alert Admin,1557.9857317386857,0.03694846590883395,95.9360682604917,13,90.51554873266251
672,Ultra-High-Speed,1483,17,0.1385064863074216,1267,Medium,Moderate,High,Path C,Firewall,DDoS,Yes,20,0.2387658940039733,Increase Security,1018.5610885119203,0.03832589338394229,90.89249751636585,18,96.28336365298655
825,Ultra-High-Speed,1368,8,0.03984305497881063,933,High,Weak,Low,Path A,IDS,DDoS,Yes,51,0.9144576508809412,Alert Admin,1732.647834248529,0.04088610019229859,95.14947351514445,28,95.24072446506705
118,Ultra-High-Speed,977,12,0.03689525062672788,508,Low,Weak,Low,Path C,IDS,Spoofing,Yes,53,0.9931541035901604,Optimize Path,1137.3476254194914,0.01855355557981057,95.89271761237087,14,97.58763750701875
612,IoT,1842,6,0.19876967777993965,1457,Low,Weak,Low,Path B,IDS,Spoofing,Yes,22,0.4926743303110029,Optimize Path,833.1550210867972,0.043155884479035116,90.88312721218578,25,94.73421130633446
380,Ultra-High-Speed,1020,11,0.05944756154172344,565,Medium,Weak,High,Path B,IDS,Spoofing,Yes,55,0.20208316500792367,Increase Security,1480.9887561860928,0.024045747622272483,91.04507562642723,14,94.18993685310232
929,IoT,722,10,0.03314995596403119,236,Low,Strong,Low,Path C,Encryption,Spoofing,Yes,24,0.6438939417732101,Optimize Path,912.7310833234101,0.019001615961767974,98.23797615435036,29,92.19674677994708
920,Ultra-High-Speed,1386,14,0.10012071423094153,932,High,Weak,Medium,Path C,Firewall,Spoofing,No,44,0.49307670978757395,Increase Security,313.22224994170887,0.03315746237628013,99.8401815019636,18,91.83845726889298
679,Autonomous,1413,18,0.19148960380761929,965,Low,Strong,Medium,Path A,Firewall,Eavesdropping,Yes,52,0.4520437765798017,Increase Security,1729.6091529332057,0.030368463409841708,96.0557027389393,19,91.52406920037882
290,Ultra-High-Speed,1745,15,0.03748238881951645,1639,Medium,Weak,High,Path C,Encryption,Spoofing,Yes,24,0.1556479927615908,Increase Security,647.6854164248696,0.01718535305488563,90.7764791535329,19,91.5073240729647
440,Ultra-High-Speed,1636,14,0.09640821162241653,1533,Low,Moderate,High,Path C,Encryption,Eavesdropping,Yes,43,0.43049358343151,Alert Admin,653.5306714960642,0.015691448744437432,99.58690653911756,15,99.56600567767308
668,Ultra-High-Speed,1784,14,0.003823218885952806,1501,Medium,Strong,Medium,Path C,IDS,Spoofing,Yes,70,0.4200722952521643,Optimize Path,941.7608559405794,0.044057547853244575,95.80176369796534,21,98.77941563999607
933,Ultra-High-Speed,1215,16,0.16872993281036475,791,High,Moderate,Medium,Path C,IDS,Eavesdropping,Yes,24,0.4281135697472417,Alert Admin,826.8255294577319,0.017085418191720103,95.5872340821255,13,94.18940842080127
7,Ultra-High-Speed,1047,8,0.05044820403467232,940,Medium,Strong,High,Path A,IDS,DDoS,Yes,25,0.7577349445022937,Alert Admin,1198.6489876541286,0.046408868056412485,98.25608672507592,20,93.94133242828312
196,IoT,1820,5,0.172027938669887,1698,High,Moderate,Medium,Path A,IDS,Spoofing,Yes,70,0.5623783803844021,Alert Admin,644.9421231015513,0.04252420188443376,96.46805660349095,27,96.98985108174486
421,Ultra-High-Speed,1924,12,0.10247275550915813,1738,High,Strong,Low,Path C,Encryption,Eavesdropping,Yes,74,0.36964311762252144,Optimize Path,1228.6396429066795,0.02761407095573009,90.81390316632981,24,91.79848148409201
568,Autonomous,1939,12,0.07684134259716005,1788,High,Strong,Medium,Path C,IDS,Spoofing,Yes,83,0.3850506792036167,Optimize Path,844.7837941362739,0.03031136747804485,99.54889710009256,25,92.49893194867364
833,IoT,1686,8,0.1670960451484389,1320,Low,Strong,Medium,Path A,Encryption,DDoS,Yes,27,0.11285816494369715,Optimize Path,576.5523570295408,0.015277193030152434,94.8824112943343,25,94.11898297609936
193,Autonomous,1552,10,0.11224455765650497,1085,Medium,Strong,High,Path C,Encryption,DDoS,Yes,36,0.5871328015842009,Optimize Path,687.2372514877175,0.04019914932596653,99.52301384601108,16,91.6116368789616
559,Ultra-High-Speed,810,18,0.043578510850998016,437,Medium,Weak,Medium,Path B,IDS,DDoS,Yes,67,0.4807234564689732,Increase Security,785.4142041511061,0.014008453962020979,94.58768289956592,25,90.23806043258342
148,Ultra-High-Speed,823,16,0.1913229242166916,487,High,Strong,Medium,Path A,Firewall,DDoS,Yes,20,0.16998981301763727,Optimize Path,321.11949492433604,0.04696311221177078,96.24290400783268,21,99.08655561340359
787,Autonomous,1750,10,0.1332770827156413,1409,Low,Weak,Low,Path C,Encryption,Spoofing,Yes,29,0.6938453862722663,Alert Admin,873.5468968750662,0.045587749013102405,92.90650329365369,15,94.42103746207779
669,Autonomous,1918,13,0.09536869366356343,1841,Low,Strong,High,Path C,Firewall,Spoofing,Yes,100,0.6079577026836093,Alert Admin,795.949432289313,0.04625016946951473,96.61765154727397,22,90.79831066562872
202,IoT,919,18,0.0916601283057313,625,High,Moderate,Medium,Path A,IDS,DDoS,Yes,56,0.7667052379968149,Increase Security,1641.0819078058298,0.03129390911818515,93.23043584618604,19,99.85009747829444
444,Autonomous,1750,9,0.041398515687685364,1360,High,Weak,Low,Path A,Firewall,Spoofing,Yes,51,0.542547862300646,Increase Security,721.8900305707118,0.030355050056373387,96.79675131140637,25,96.94607611626728
914,IoT,1370,7,0.1261843580458327,1155,Medium,Weak,Medium,Path A,Encryption,Eavesdropping,Yes,44,0.1247361132216791,Alert Admin,1053.60419022019,0.0324646463916582,98.9728267213552,27,94.51215313278395
988,IoT,1855,14,0.19865100308459285,1643,Medium,Moderate,High,Path A,IDS,Spoofing,Yes,70,0.5903131723250685,Increase Security,1135.1975765597576,0.014800109984675526,92.07888354104998,25,96.99242735245474
419,Ultra-High-Speed,954,17,0.14052675461710326,898,Medium,Weak,High,Path C,Encryption,Spoofing,No,57,0.4880382242817499,Increase Security,941.8042722794867,0.04789137292359072,97.6401262566572,10,92.10645597635536
427,IoT,629,9,0.12013021330967118,507,High,Strong,Low,Path A,Firewall,DDoS,Yes,27,0.9811311957115508,Increase Security,1026.0584103417727,0.011693397836099684,92.56418369575421,22,91.20738352708986
479,Autonomous,1958,10,0.00031302103829458086,1477,High,Weak,High,Path C,IDS,Eavesdropping,Yes,76,0.6537645030932362,Alert Admin,1032.1383903974636,0.0478523559683355,91.55918509662828,17,92.79987549454096
475,IoT,630,9,0.06187454357255642,356,Low,Weak,Medium,Path B,Firewall,DDoS,Yes,69,0.9311204519433508,Optimize Path,513.0924141645934,0.025322627043431148,93.41202072392151,23,97.29235509468359
126,Autonomous,1520,8,0.059745114717754615,1281,High,Strong,Medium,Path C,Firewall,Spoofing,Yes,90,0.9298585005005608,Increase Security,1528.1069856819781,0.029210677026625095,90.37784221812248,24,94.05521155203535
395,Autonomous,1304,11,0.19908750323826196,842,Medium,Strong,Low,Path A,Encryption,Spoofing,Yes,28,0.018646586414782892,Increase Security,1303.620025293425,0.03449253539387689,97.63390678441358,15,93.37853885695304
817,Ultra-High-Speed,1982,8,0.05906029551436656,1561,Medium,Moderate,Medium,Path C,Firewall,Spoofing,Yes,81,0.5321327395823524,Alert Admin,959.1723349393803,0.04790410006430889,95.21270806891869,23,99.05955209749382
881,Ultra-High-Speed,665,12,0.09681541394204032,608,Medium,Strong,High,Path A,IDS,DDoS,Yes,94,0.8576603970422565,Increase Security,976.6141077372896,0.019762538041717008,91.75615534331165,22,99.82447357047073
806,Ultra-High-Speed,538,17,0.15351352570358368,150,High,Strong,Low,Path B,Encryption,Eavesdropping,No,22,0.09658868249453224,Alert Admin,572.2619424322434,0.04621957909965303,90.51662175828992,21,91.95030231789154
576,Autonomous,1247,7,0.057848954394530916,956,Low,Weak,Medium,Path C,IDS,Spoofing,Yes,21,0.5903809652038607,Alert Admin,1759.2849070655145,0.027756667921861596,92.31968452157786,12,95.17740657104464
325,Ultra-High-Speed,1811,6,0.17114745178115728,1443,Low,Strong,High,Path A,IDS,Eavesdropping,Yes,69,0.048395881945765606,Optimize Path,327.8560781476483,0.01826986582960956,99.41259064177649,24,91.95266935191056
392,Ultra-High-Speed,528,8,0.15891565574003808,379,Low,Weak,Medium,Path C,Encryption,DDoS,Yes,66,0.1586371866495987,Increase Security,426.00257178093847,0.02098547519267932,98.23453053759322,14,96.26853621253534
930,IoT,1939,19,0.08910832774837818,1683,Medium,Weak,High,Path A,IDS,Spoofing,No,81,0.5506132979851436,Increase Security,823.0542162644674,0.029071808956015324,94.8105112747632,15,94.81944279392721
688,Autonomous,1563,10,0.14809522639070385,1068,Low,Weak,Medium,Path C,Firewall,Eavesdropping,Yes,43,0.7934365818873615,Alert Admin,1064.8349223084151,0.032592511243447295,95.31003129742962,24,93.72466947825671
628,IoT,1324,10,0.026130468764692584,1199,Medium,Strong,Low,Path B,Firewall,DDoS,Yes,98,0.7594287049564865,Optimize Path,549.818382890702,0.031881125856977915,99.92171714448408,22,97.97931367511316
440,Ultra-High-Speed,1636,14,0.09640821162241653,1533,Low,Moderate,High,Path C,Encryption,Eavesdropping,Yes,43,0.43049358343151,Alert Admin,653.5306714960642,0.015691448744437432,99.58690653911756,15,99.56600567767308
204,IoT,1482,6,0.03315490803265515,1096,Medium,Weak,High,Path B,IDS,Spoofing,Yes,64,0.7462543451462883,Increase Security,1511.0564096887342,0.046463875462410965,94.15078129007799,15,92.85731428565781
486,IoT,1456,12,0.022897527613181024,1093,Medium,Moderate,Low,Path A,IDS,Spoofing,Yes,84,0.17036725078153114,Optimize Path,1531.6657916122738,0.0339051597278224,93.27191605828912,29,93.15280513103924
833,IoT,1686,8,0.1670960451484389,1320,Low,Strong,Medium,Path A,Encryption,DDoS,Yes,27,0.11285816494369715,Optimize Path,576.5523570295408,0.015277193030152434,94.8824112943343,25,94.11898297609936
31,IoT,1933,19,0.11300439857180322,1572,High,Moderate,Medium,Path B,Encryption,Eavesdropping,Yes,71,0.9287293692773356,Increase Security,1546.3837362327758,0.015114152716347822,96.91818586125049,19,98.49517666192679
388,IoT,993,17,0.17846049962793045,896,Low,Strong,Low,Path C,Firewall,Spoofing,No,24,0.32880180457845365,Increase Security,317.6476415504965,0.04809805052585541,95.95807532389969,18,95.23974202685714
625,Autonomous,1853,11,0.14442864709118114,1543,High,Weak,High,Path C,Firewall,DDoS,Yes,96,0.6202886525885849,Increase Security,653.2071255163157,0.02662814313139716,93.35913845106691,20,92.03886475460524
877,Autonomous,1843,19,0.06058314576663853,1525,Medium,Moderate,Low,Path C,IDS,DDoS,Yes,96,0.8246812392279365,Optimize Path,977.3195414595848,0.04256207705685719,98.94710455426866,10,93.60806826245752
434,IoT,1293,11,0.09449867100130273,1068,Medium,Weak,Low,Path B,Firewall,DDoS,Yes,89,0.9860674802096018,Optimize Path,1530.9410901285553,0.01790683747497076,95.89505384175423,15,91.86911964790576
837,Ultra-High-Speed,1794,12,0.003865526183520207,1325,Low,Strong,Medium,Path C,Encryption,Eavesdropping,Yes,42,0.5076367226563473,Optimize Path,444.3697367110746,0.01593541512869911,91.40885120570398,25,98.35217260608769
926,IoT,1273,12,0.10931542840645897,833,Medium,Moderate,Low,Path A,Encryption,Spoofing,Yes,28,0.6238889431629704,Optimize Path,496.04738062246946,0.017315750893167968,99.55414164746095,21,99.8554048067404
376,IoT,1220,11,0.002480807255462958,849,High,Moderate,Low,Path A,Firewall,DDoS,Yes,48,0.2927415485831599,Increase Security,777.2628142630548,0.027034742435325748,99.27264870206986,27,96.57393039494663
344,Autonomous,1414,8,0.1341464623811668,932,Medium,Strong,High,Path C,Encryption,Eavesdropping,Yes,99,0.4066058530460957,Increase Security,796.8207219346822,0.038415505897531926,95.09002183536738,16,98.62017716130016
443,IoT,1243,6,0.05613664310319486,950,Low,Moderate,High,Path B,Encryption,Eavesdropping,Yes,70,0.8945978733509719,Increase Security,1764.619833576084,0.014326414089407288,96.14481008202982,26,99.68901717114036
579,Autonomous,1963,9,0.19118376579106386,1830,Medium,Strong,Low,Path B,Firewall,Eavesdropping,No,70,0.2610286652934493,Optimize Path,891.3873532436179,0.045841134612999726,95.07862037615992,27,90.97666318126123
75,IoT,1372,12,0.07109860208827147,876,High,Strong,Medium,Path C,Encryption,Spoofing,No,40,0.03473994744478148,Optimize Path,318.2697531248121,0.022441668202279358,92.39609832028204,23,99.54153727119177
557,Autonomous,1393,20,0.12115584989053807,1034,Medium,Moderate,Low,Path B,Encryption,Eavesdropping,Yes,87,0.6174627479132213,Alert Admin,1471.4172284257309,0.04325296285140999,96.79037165422442,20,98.64677752585649
772,Autonomous,1417,9,0.15778649435520145,1311,Medium,Moderate,Medium,Path C,Firewall,DDoS,Yes,71,0.19203365236149614,Optimize Path,698.3162772048621,0.026026313937518128,97.46419232844104,20,96.71956140494913
666,IoT,1986,6,0.12531850221864205,1775,Medium,Moderate,High,Path C,Encryption,DDoS,Yes,51,0.44076524767536895,Increase Security,381.2016126034811,0.015044107839496373,93.13405561474556,15,91.26526914049076
155,Autonomous,1815,15,0.049909239969901216,1512,Medium,Strong,Medium,Path A,Firewall,DDoS,Yes,39,0.012425593793932266,Alert Admin,1663.9562196090744,0.04627491327276211,98.54916958559772,29,91.2720411933778
430,Ultra-High-Speed,1318,12,0.12682080627526626,1163,Medium,Weak,Medium,Path B,Firewall,Eavesdropping,Yes,91,0.6440264371119441,Increase Security,838.6061685647267,0.01527346471214057,95.9917563521058,18,91.8717860898849
363,IoT,1749,20,0.16098135536828773,1261,Medium,Weak,Medium,Path A,Firewall,DDoS,Yes,20,0.35746964550174154,Alert Admin,1068.8863879009448,0.04183892974209205,96.14934177917148,29,97.72526423162594
448,Ultra-High-Speed,1122,16,0.04381376182037156,706,Low,Strong,Low,Path A,Encryption,Spoofing,Yes,44,0.9470402781443592,Optimize Path,1098.1667007555056,0.041184345701698606,92.15543285104543,27,96.88866484425556
987,Autonomous,1402,16,0.18390620493121,1006,Low,Moderate,Medium,Path A,IDS,Spoofing,Yes,27,0.546049931882766,Increase Security,720.8853239615535,0.03253881895251408,93.3421529337076,15,94.08986503733836
234,IoT,1702,19,0.09278627536246656,1437,Medium,Moderate,Low,Path C,IDS,DDoS,Yes,41,0.9078726769352408,Optimize Path,1226.3359698144275,0.04499957980097686,92.6197556427852,21,92.53506188925014
563,Autonomous,913,20,0.02811059351567216,861,Medium,Strong,High,Path B,IDS,Eavesdropping,Yes,82,0.19693348744087025,Optimize Path,529.1256475014249,0.01771207610665837,99.85971943950344,11,98.7336943964942
818,Ultra-High-Speed,1348,5,0.027320180730234525,968,Medium,Strong,Low,Path B,Firewall,Eavesdropping,Yes,66,0.402309533791466,Increase Security,746.7710225400326,0.028554608857153906,99.21397588000194,11,95.85099898544986
262,IoT,1664,17,0.028142305609751686,1239,Medium,Weak,High,Path B,Firewall,Spoofing,Yes,88,0.8964728572592954,Increase Security,1322.749548049288,0.04405128848866125,94.63511480358551,28,95.8021896369054
827,Ultra-High-Speed,1976,11,0.05748191929311595,1671,High,Weak,Medium,Path B,Encryption,DDoS,Yes,31,0.7704814531190298,Increase Security,1624.1131143106204,0.020445085777323086,97.22155579316627,29,99.73379195775118
125,Ultra-High-Speed,1620,17,0.10361575324776308,1541,Low,Weak,High,Path A,Encryption,DDoS,Yes,79,0.9457846462409556,Optimize Path,1006.6655324966307,0.043968765787764194,99.6001265725272,16,99.37682102159472
911,Ultra-High-Speed,1626,15,0.01244064523294055,1283,High,Strong,Low,Path B,IDS,DDoS,Yes,38,0.771571439328831,Optimize Path,1491.2440632564144,0.04431829821590034,97.62318761693977,29,90.61971006979412
245,Autonomous,1161,13,0.10466592623894827,776,Low,Weak,Medium,Path C,Encryption,Spoofing,Yes,52,0.4972024035565531,Optimize Path,1356.63543221623,0.011215896592461043,92.67511857353868,24,96.96539022387891
542,IoT,682,11,0.07491057740402428,541,Low,Strong,Medium,Path A,Encryption,Spoofing,Yes,78,0.15296187060574373,Alert Admin,530.9611946157437,0.02594565340785536,99.79238168319985,23,94.89330831624235
938,Ultra-High-Speed,610,12,0.19212539510264,357,Low,Moderate,Low,Path A,Firewall,Eavesdropping,Yes,46,0.5849927336058218,Optimize Path,432.85226073762016,0.014591451146424498,98.24946929460556,17,95.90986684968136
485,Autonomous,1316,11,0.13731798269852136,949,Low,Moderate,Medium,Path A,IDS,DDoS,Yes,41,0.03426112279350435,Increase Security,460.3250626305471,0.02095487278821484,92.52679627739349,16,93.08843809142459
122,Ultra-High-Speed,656,10,0.004838352778271049,264,Low,Moderate,Low,Path A,Encryption,Spoofing,Yes,88,0.9859226589700176,Alert Admin,1523.7312765379431,0.037135725856236285,99.4679117228162,11,97.68247777646316
125,Ultra-High-Speed,1620,17,0.10361575324776308,1541,Low,Weak,High,Path A,Encryption,DDoS,Yes,79,0.9457846462409556,Optimize Path,1006.6655324966307,0.043968765787764194,99.6001265725272,16,99.37682102159472
549,Autonomous,1420,8,0.005089551981150176,1186,High,Moderate,High,Path C,IDS,Spoofing,Yes,58,0.12077952243257872,Optimize Path,1346.6955495937855,0.047021773034488935,91.12211539247272,15,95.65017768906112
170,IoT,895,10,0.0043646793550979005,605,Medium,Moderate,Medium,Path C,Encryption,Eavesdropping,Yes,22,0.5278073635588301,Optimize Path,737.2753922267884,0.02018507466611582,98.51091882232143,19,91.75511452465496
124,Ultra-High-Speed,1964,15,0.05461416199456248,1609,High,Strong,Medium,Path B,Encryption,Eavesdropping,Yes,80,0.8602532863997043,Increase Security,787.6993926003965,0.034585712757395436,91.55590324385008,23,98.7932342486972
869,Ultra-High-Speed,885,15,0.19483888876327146,490,Medium,Strong,High,Path C,Encryption,DDoS,Yes,55,0.7111295180030899,Optimize Path,1464.2277961584346,0.034937271737734435,92.33050098524616,10,94.3372788289598
35,Ultra-High-Speed,724,12,0.1522243074086316,599,Medium,Weak,Low,Path B,Firewall,DDoS,Yes,63,0.3418656017623504,Alert Admin,523.1824257737293,0.04159472429518972,96.81172550439504,27,91.79353359264552
87,Ultra-High-Speed,1073,18,0.16099779993615396,908,High,Weak,Low,Path C,Encryption,DDoS,No,65,0.16354568682413928,Alert Admin,549.3008052131182,0.044997332974025965,98.32225783503904,15,98.27870379506174
646,Ultra-High-Speed,502,14,0.10225509244015024,349,Low,Strong,Medium,Path B,Encryption,DDoS,No,84,0.666636072411242,Alert Admin,963.736970502056,0.02526297551302071,95.16339818838327,18,98.13636023801833
708,Ultra-High-Speed,1280,19,0.10451531986734904,986,Low,Moderate,Medium,Path A,Firewall,Spoofing,Yes,98,0.05188207759399222,Increase Security,1651.4452440581454,0.01606351647609278,93.44889174173183,21,98.76429274842435
786,Autonomous,1262,17,0.14260921012686376,853,Low,Weak,Low,Path C,Encryption,Spoofing,Yes,50,0.1682308432036831,Increase Security,1153.7123556814024,0.01699987315002336,94.5505170480814,27,97.19501655047766
201,Autonomous,1869,14,0.016345069149355653,1512,High,Weak,Medium,Path B,Firewall,DDoS,Yes,100,0.9562459558696672,Increase Security,1055.3653445078874,0.03037155962719705,98.63443133510332,10,95.83415435260125
369,IoT,1092,5,0.056304239682985986,1002,Low,Moderate,High,Path B,IDS,DDoS,Yes,86,0.2882026938500388,Optimize Path,1459.635212425668,0.031164130706417537,97.71809776269994,28,91.49261896988806
797,Autonomous,1446,19,0.07201009318019568,1352,Medium,Weak,Low,Path C,Firewall,DDoS,Yes,65,0.7019472001198067,Increase Security,1183.415472761023,0.04126983435261098,94.45849634198716,16,94.96623814063172
77,IoT,769,12,0.018598127964626437,556,Medium,Weak,Low,Path A,Firewall,Spoofing,Yes,45,0.5966578919970902,Alert Admin,734.0286153333693,0.02357975660239771,99.24612532332972,29,98.0765960157478
59,Ultra-High-Speed,1276,13,0.0735881502604169,859,High,Strong,High,Path C,Firewall,Eavesdropping,Yes,78,0.040595985302373405,Alert Admin,967.5280255880327,0.04337894973850514,90.04127154674605,25,97.96580940015149
431,Ultra-High-Speed,1192,7,0.014186443226754688,727,Low,Strong,Low,Path B,Encryption,Eavesdropping,Yes,28,0.10222417113194447,Increase Security,368.2298122084119,0.036573771658588584,90.95668710428212,25,98.00623656412814
638,Autonomous,1622,5,0.09668148719462932,1413,High,Weak,Medium,Path C,IDS,Eavesdropping,Yes,34,0.3854210997298786,Increase Security,947.5992357642737,0.04362143519796775,99.82482651061108,22,97.77812143443916
500,Ultra-High-Speed,1612,9,0.11873215824170767,1244,Medium,Weak,Medium,Path B,IDS,Eavesdropping,Yes,91,0.606202253610332,Alert Admin,849.3795089977114,0.0492550841730478,93.5544946358048,23,96.39390885903002
913,Autonomous,1689,19,0.0015683181543833635,1445,Medium,Moderate,High,Path C,Firewall,Eavesdropping,Yes,73,0.15809233728284874,Optimize Path,1738.5659953071115,0.021843283565418013,96.80061028306835,23,98.27671135569193
